date,close_count,warmup_eligible_count,close_coverage_ratio
2012-06-08,856,795,0.546965
2012-06-11,857,795,0.547604
2012-06-12,858,797,0.548243
2012-06-13,859,797,0.548882
2012-06-14,859,798,0.548882
2012-06-15,859,798,0.548882
2012-06-18,859,798,0.548882
2012-06-19,859,799,0.548882
2012-06-20,859,799,0.548882
2012-06-21,859,800,0.548882
2012-06-25,859,800,0.548882
2012-06-26,859,800,0.548882
2012-06-27,859,802,0.548882
2012-06-28,859,802,0.548882
2012-06-29,859,802,0.548882
2012-07-02,859,802,0.548882
2012-07-03,859,802,0.548882
2012-07-04,859,803,0.548882
2012-07-05,859,803,0.548882
2012-07-06,860,803,0.549521
2012-07-09,860,803,0.549521
2012-07-10,860,804,0.549521
2012-07-11,860,804,0.549521
2012-07-12,860,806,0.549521
2012-07-13,860,806,0.549521
2012-07-16,860,806,0.549521
2012-07-17,860,806,0.549521
2012-07-18,862,806,0.550799
2012-07-19,862,807,0.550799
2012-07-20,862,807,0.550799
2012-07-23,862,807,0.550799
2012-07-24,862,807,0.550799
2012-07-25,862,807,0.550799
2012-07-26,863,807,0.551438
2012-07-27,863,809,0.551438
2012-07-30,863,809,0.551438
2012-07-31,865,809,0.552716
2012-08-01,865,809,0.552716
2012-08-02,865,809,0.552716
2012-08-03,865,809,0.552716
2012-08-06,865,809,0.552716
2012-08-07,866,809,0.553355
2012-08-08,867,809,0.553994
2012-08-09,867,810,0.553994
2012-08-10,868,810,0.554633
2012-08-13,868,810,0.554633
2012-08-14,868,810,0.554633
2012-08-15,868,811,0.554633
2012-08-16,868,811,0.554633
2012-08-17,870,812,0.555911
2012-08-20,870,813,0.555911
2012-08-21,870,813,0.555911
2012-08-22,870,816,0.555911
2012-08-23,870,816,0.555911
2012-08-24,870,817,0.555911
2012-08-27,870,817,0.555911
2012-08-28,870,817,0.555911
2012-08-29,870,817,0.555911
2012-08-30,870,817,0.555911
2012-08-31,870,817,0.555911
2012-09-03,870,817,0.555911
2012-09-04,870,817,0.555911
2012-09-05,871,817,0.55655
2012-09-06,871,817,0.55655
2012-09-07,871,817,0.55655
2012-09-10,870,816,0.555911
2012-09-11,872,818,0.557188
2012-09-12,873,818,0.557827
2012-09-13,873,818,0.557827
2012-09-14,873,818,0.557827
2012-09-17,873,818,0.557827
2012-09-18,873,819,0.557827
2012-09-19,873,819,0.557827
2012-09-20,873,820,0.557827
2012-09-21,873,820,0.557827
2012-09-24,873,820,0.557827
2012-09-25,873,820,0.557827
2012-09-26,873,820,0.557827
2012-09-27,873,820,0.557827
2012-09-28,873,821,0.557827
2012-10-08,873,822,0.557827
2012-10-09,874,822,0.558466
2012-10-10,874,822,0.558466
2012-10-11,875,822,0.559105
2012-10-12,875,822,0.559105
2012-10-15,875,822,0.559105
2012-10-16,875,823,0.559105
2012-10-17,875,823,0.559105
2012-10-18,875,823,0.559105
2012-10-19,875,823,0.559105
2012-10-22,875,823,0.559105
2012-10-23,875,823,0.559105
2012-10-24,875,823,0.559105
2012-10-25,875,823,0.559105
2012-10-26,875,823,0.559105
2012-10-29,875,824,0.559105
2012-10-30,875,824,0.559105
2012-10-31,875,824,0.559105
2012-11-01,875,824,0.559105
2012-11-02,875,824,0.559105
